Relation|RowGroup|Column|uncompressed|bb_compressed|c3_compressed|compression_ratio_improvement|bb_cr|c3_cr|datatype|C3_source_target|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
CommonGovernment_1|0|36_naics_name|2555908|102170|102194|0.999765|25.0162|25.0104|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|37_nongsadollar|524288|210823|210847|0.999886|2.48686|2.48658|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|38_obligatedamount|524288|298765|298789|0.99992|1.75485|1.75471|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|39_obligatedamount_1|524288|364|388|0.938144|1440.35|1351.26|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|40_pbsdollar|524288|34850|34874|0.999312|15.0441|15.0338|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|41_primary_contract_piid|3538948|1821967|1821991|0.999987|1.94238|1.94235|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|42_prod_or_serv_code|524292|83543|72633|1.15021|6.27571|7.21837|string|source|Dict_Sharing|41|43|6.275714|6.275714|6.275714|8.703964|0|23307|-1|-1|774|774|-1|-1|-1|-1|-1.000000|6196|6212|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|60236|66408|-1|-1|-1|-1||41|43
CommonGovernment_1|0|43_prod_or_serv_code_desc|2555908|104517|104541|0.99977|24.4545|24.4489|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|44_psc_code|524292|83543|66420|1.2578|6.27571|7.89359|string|target|Dict_Sharing|41|43|6.275714|6.275714|6.275714|8.703964|0|23307|-1|-1|774|774|-1|-1|-1|-1|-1.000000|6196|6212|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|60236|66408|-1|-1|-1|-1||41|43
CommonGovernment_1|0|45_psc_code_description|3211051|117352|117376|0.999796|27.3626|27.357|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|46_psc_key|262144|57213|57238|0.999563|4.5819|4.57989|integer|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|47_quarter|327684|5|29|0.172414|65536.8|11299.4|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|48_refidvid_agencyid|471477|41684|24918|1.67285|11.3107|18.9211|string|source|Dict_Sharing|47|1|11.310743|8.323813|11.254583|16.658998|-208|31514|-1|-1|109|131|-1|-1|-1|-1|-1.000000|1081|1097|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|31472|33560|-1|-1|-1|-1||47|1
CommonGovernment_1|0|49_refidvid_piid|852267|229222|81660|2.80703|3.71809|10.4368|string|target|Dict_Sharing|54|48|53.596681|3.747909|15.381231|10.993022|-103166|149870|-1|-1|75|9183|-1|-1|-1|-1|-1.000000|106506|151067|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2552|1016|77528|81648|-1|-1|-1|-1||54|48
CommonGovernment_1|0|50_short_name|530086|37603|37627|0.999362|14.0969|14.0879|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|51_signeddate|1507332|66193|66217|0.999638|22.7718|22.7635|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|52_vend_contoffbussizedeterm|327684|5|29|0.172414|65536.8|11299.4|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|53_vend_dunsnumber|843579|256601|113276|2.26527|3.28751|7.44711|string|target|Dict_Sharing|7|52|23.030925|3.287513|2.309569|8.490810|-127653|157249|-1|-1|5|11231|-1|-1|-1|-1|-1.000000|127682|143363|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|99352|113264|-1|-1|-1|-1||7|52
CommonGovernment_1|0|54_vend_vendorname|4014135|977437|115848|8.43724|4.1068|34.65|string|target|Dict_Sharing|55|53|50.986288|4.106797|0.636509|39.311100|-813416|875325|-1|-1|2|13580|-1|-1|-1|-1|-1.000000|813436|861618|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|102112|115836|-1|-1|-1|-1||55|53
CommonGovernment_1|0|55_whocanuse|2225495|42307|169572|0.249493|52.6035|13.1242|string|source|Dict_Sharing|54|48|53.596681|3.747909|15.381231|10.993022|-103166|149870|-1|-1|75|9183|-1|-1|-1|-1|-1.000000|106506|151067|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2552|1016|77528|81648|-1|-1|-1|-1||54|48
CommonGovernment_1|0|56_year|524292|10283|871879|0.0117941|50.9863|0.601336|string|source|Dict_Sharing|55|53|50.986288|4.106797|0.636509|39.311100|-813416|875325|-1|-1|2|13580|-1|-1|-1|-1|-1.000000|813436|861618|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|102112|115836|-1|-1|-1|-1||55|53
Corporations_1|0|1_Id1|262144|155944|155968|0.999846|1.68101|1.68076|integer|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|2_Number of Records|262144|4|4769|0.00083875|65536|54.9683|integer|source|Dict_Sharing|1|21|65536.000000|3.315047|55.339666|3.717089|-4733|8553|-1|-1|1|668|-1|-1|-1|-1|-1.000000|2672|2684|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|70524|76412|-1|-1|-1|-1||1|21
Corporations_1|0|3_angelco_account|263249|263269|6400|41.1358|0.999924|41.1327|string|source|Dict_Sharing|2|17|0.999985|0.999985|0.988877|5.175709|-2957|213817|-1|-1|39|23|-1|-1|-1|-1|-1.000000|4222|4247|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65497|65513|51204|2268|-1|-1|-1|-1||2|17
Corporations_1|0|4_business_model|262148|4|28|0.142857|65537|9362.43|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|5_city|262417|262449|2569|102.16|0.999878|102.148|string|source|Dict_Sharing|4|16|0.999985|0.999985|0.999931|6.101423|-14|219406|-1|-1|29|29|-1|-1|-1|-1|-1.000000|395|416|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65505|65505|43008|2136|-1|-1|-1|-1||4|16
Corporations_1|0|6_continent|262148|4|28|0.142857|65537|9362.43|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|7_country|384058|9757|2168|4.50046|39.3623|177.149|string|source|Dict_Sharing|6|10|39.459365|0.999985|39.346174|14.220438|-28|243736|-1|-1|1|2|-1|-1|-1|-1|-1.000000|38|59|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|4581|65534|18436|2093|-1|-1|-1|-1||6|10
Corporations_1|0|8_crunchbase_account|276372|276468|2592|106.662|0.999653|106.625|string|target|Dict_Sharing|12|7|112.527218|0.999986|14.944271|3.648957|-15234|200636|-1|-1|13|265|-1|-1|-1|-1|-1.000000|15432|15457|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65501|65270|75740|2580|-1|-1|-1|-1||12|7
Corporations_1|0|9_facebook_account|465422|273864|273882|0.999934|1.69946|1.69935|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|10_financing_stage|262148|4|28|0.142857|65537|9362.43|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|11_founding_date|262168|262185|2105|124.553|0.999935|124.545|string|target|Dict_Sharing|6|10|39.459365|0.999985|39.346174|14.220438|-28|243736|-1|-1|1|2|-1|-1|-1|-1|-1.000000|38|59|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|4581|65534|18436|2093|-1|-1|-1|-1||6|10
Corporations_1|0|12_id|262144|172676|172700|0.999861|1.51813|1.51792|integer|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|13_industries|262526|2357|17594|0.133966|111.381|14.9213|string|source|Dict_Sharing|12|7|112.527218|0.999986|14.944271|3.648957|-15234|200636|-1|-1|13|265|-1|-1|-1|-1|-1.000000|15432|15457|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65501|65270|75740|2580|-1|-1|-1|-1||12|7
Corporations_1|0|14_keywords|786683|10553|3376|3.12589|74.5459|233.022|string|source|Dict_Sharing|13|22|74.538848|0.999985|68.170104|7.555744|-986|228275|-1|-1|2|11|-1|-1|-1|-1|-1.000000|1262|1287|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|65525|34820|2160|-1|-1|-1|-1||13|22
Corporations_1|0|15_last_funding_date|262148|4|28|0.142857|65537|9362.43|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|16_linkedin_account|1764437|661880|661904|0.999964|2.6658|2.6657|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|17_location|262410|262438|2148|122.178|0.999893|122.165|string|target|Dict_Sharing|4|16|0.999985|0.999985|0.999931|6.101423|-14|219406|-1|-1|29|29|-1|-1|-1|-1|-1.000000|395|416|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65505|65505|43008|2136|-1|-1|-1|-1||4|16
Corporations_1|0|18_long_description|265017|265073|2280|116.26|0.999789|116.236|string|target|Dict_Sharing|2|17|0.999985|0.999985|0.988877|5.175709|-2957|213817|-1|-1|39|23|-1|-1|-1|-1|-1.000000|4222|4247|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65497|65513|51204|2268|-1|-1|-1|-1||2|17
Corporations_1|0|19_name|1635835|1012030|1012054|0.999976|1.61639|1.61635|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|20_num_employees|262144|1008|1032|0.976744|260.063|254.016|integer|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|21_region|262148|4|28|0.142857|65537|9362.43|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|22_score|262144|79077|76424|1.03471|3.31505|3.43013|integer|target|Dict_Sharing|1|21|65536.000000|3.315047|55.339666|3.717089|-4733|8553|-1|-1|1|668|-1|-1|-1|-1|-1.000000|2672|2684|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|70524|76412|-1|-1|-1|-1||1|21
Corporations_1|0|23_short_descriptiion|263091|263123|2172|121.143|0.999878|121.128|string|target|Dict_Sharing|13|22|74.538848|0.999985|68.170104|7.555744|-986|228275|-1|-1|2|11|-1|-1|-1|-1|-1.000000|1262|1287|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|65525|34820|2160|-1|-1|-1|-1||13|22
Corporations_1|0|24_stage|262148|4|28|0.142857|65537|9362.43|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|25_total_funding|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|26_twitter_account|300923|179346|179370|0.999866|1.67789|1.67767|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|27_website|1301497|692222|692246|0.999965|1.88017|1.88011|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|1_Calculation_838513981443702785|640221|126672|126696|0.999811|5.05416|5.05321|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|2_Calculation_838513981462429699|1334061|656081|656105|0.999963|2.03338|2.0333|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|3_Codigo Diploma_Certificado|332963|199214|73813|2.6989|1.67138|4.5109|string|target|Dict_Sharing|42|2|45.171987|1.743216|4.901323|3.323780|-58426|90829|-1|-1|4|5124|-1|-1|-1|-1|-1.000000|58467|91372|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|53722|60412|100176|73801|-1|-1|-1|-1||49|2
Eixo_1|0|4_Cor da Pele|1605065|26509|2855|9.28511|60.5479|562.194|string|source|Dict_Sharing|3|30|60.860160|46.576622|60.250188|534.009615|-267|31563|-1|-1|7|8|-1|-1|-1|-1|-1.000000|373|398|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1431|1424|3016|2616|-1|-1|-1|-1||3|37
Eixo_1|0|7_Number of Records|262144|4|3341|0.00119725|65536|78.4627|integer|source|Dict_Sharing|4|16|65536.000000|4.512178|79.221517|5.595151|-3305|11244|-1|-1|1|311|-1|-1|-1|-1|-1.000000|1244|1256|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|46852|56860|-1|-1|-1|-1||6|18
Eixo_1|0|8_ch_catalogo_guia|510497|24716|24740|0.99903|20.6545|20.6345|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|9_ch_da_oferta|262144|58281|48200|1.20915|4.49793|5.43867|integer|target|Dict_Sharing|9|6|7.725341|4.497932|7.636226|7.375197|-396|22737|-1|-1|10|108|-1|-1|-1|-1|-1.000000|436|448|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1396|0|35544|48188|-1|-1|-1|-1||11|8
Eixo_1|0|10_ch_max_financiavel|262144|34141|18265|1.8692|7.67828|14.3523|integer|source|Dict_Sharing|7|8|7.725341|7.543929|7.720791|14.576512|-20|16765|-1|-1|10|14|-1|-1|-1|-1|-1.000000|60|72|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1396|0|17984|18880|-1|-1|-1|-1||9|10
Eixo_1|0|11_ch_maxima_permitida|262144|34749|18892|1.83935|7.54393|13.8759|integer|target|Dict_Sharing|7|8|7.725341|7.543929|7.720791|14.576512|-20|16765|-1|-1|10|14|-1|-1|-1|-1|-1.000000|60|72|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1396|0|17984|18880|-1|-1|-1|-1||9|10
Eixo_1|0|12_ch_min_financiavel|262144|34141|18641|1.8315|7.67828|14.0628|integer|source|Dict_Sharing|9|6|7.725341|4.497932|7.636226|7.375197|-396|22737|-1|-1|10|108|-1|-1|-1|-1|-1.000000|436|448|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1396|0|35544|48188|-1|-1|-1|-1||11|8
Eixo_1|0|13_ch_minima_do_curso|262144|34749|31361|1.10803|7.54393|8.35892|integer|source|Dict_Sharing|10|15|7.543929|2.771869|5.848165|3.338563|-10076|16053|-1|-1|14|2524|-1|-1|-1|-1|-1.000000|10132|10144|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|78520|84644|-1|-1|-1|-1||12|17
Eixo_1|0|14_co_matricula_estudante|262144|145012|145036|0.999835|1.80774|1.80744|integer|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|15_cod_da_unidade_de_ensino|562884|82614|82638|0.99971|6.81342|6.81144|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|16_cod_ibge_da_ue|262144|74261|74285|0.999677|3.53004|3.5289|integer|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|17_cod_ibge_do_local_da_oferta|720900|81626|81650|0.999706|8.83174|8.82915|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|18_codigo_da_oferta|262144|94573|84656|1.11714|2.77187|3.09658|integer|target|Dict_Sharing|10|15|7.543929|2.771869|5.848165|3.338563|-10076|16053|-1|-1|14|2524|-1|-1|-1|-1|-1.000000|10132|10144|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|78520|84644|-1|-1|-1|-1||12|17
Eixo_1|0|19_codigo_do_curso|262144|58097|56872|1.02154|4.51218|4.60937|integer|target|Dict_Sharing|4|16|65536.000000|4.512178|79.221517|5.595151|-3305|11244|-1|-1|1|311|-1|-1|-1|-1|-1.000000|1244|1256|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|46852|56860|-1|-1|-1|-1||6|18
Eixo_1|0|20_comunidade_quilombola|389820|10201|2204|4.6284|38.2139|176.869|string|source|Dict_Sharing|17|53|38.546425|38.546425|38.546425|170.078534|0|7821|-1|-1|1|1|-1|-1|-1|-1|-1.000000|10|31|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1700|1700|2292|2160|-1|-1|-1|-1||19|60
Eixo_1|0|21_cpf aluno|967380|504621|504645|0.999952|1.91704|1.91695|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|25_data_de_conclusao|306736|11645|10028|1.16125|26.3406|30.588|string|source|Dict_Sharing|19|23|32.325429|37.192809|31.373223|120.830655|-288|7277|-1|-1|23|6|-1|-1|-1|-1|-1.000000|606|627|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|59938|1672|3236|2472|-1|-1|-1|-1||24|30
Eixo_1|0|28_desempregado|390147|10484|2412|4.3466|37.2136|161.752|string|target|Dict_Sharing|55|20|38.459550|38.204759|38.459550|155.066375|0|7696|-1|-1|2|2|-1|-1|-1|-1|-1.000000|17|38|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1698|1591|2516|2400|-1|-1|-1|-1||62|27
Eixo_1|0|29_ds_email|1740955|787622|787614|1.00001|2.21039|2.21042|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|30_ds_identificador_turma|5325156|214634|214658|0.999888|24.8104|24.8076|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|31_ds_tipo_beneficiario|391008|10693|2484|4.30475|36.5667|157.411|string|target|Dict_Sharing|19|23|32.325429|37.192809|31.373223|120.830655|-288|7277|-1|-1|23|6|-1|-1|-1|-1|-1.000000|606|627|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|59938|1672|3236|2472|-1|-1|-1|-1||24|30
Eixo_1|0|32_dt_cadastro|1519035|159362|159386|0.999849|9.53198|9.53054|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|33_ead|1376260|21|45|0.466667|65536.2|30583.6|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|34_edicao_catalogo_guia|1095968|10585|10609|0.997738|103.54|103.305|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|35_edital|1602704|10220|10244|0.997657|156.82|156.453|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|36_eixo_tecnologico_catalogo_guia|1713893|31487|31511|0.999238|54.4318|54.3903|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|37_eixo_tecnológico|1721440|30948|30973|0.999193|55.6236|55.5787|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|38_escolaridade do aluno|1610573|34691|2628|13.2005|46.4262|612.851|string|target|Dict_Sharing|3|30|60.860160|46.576622|60.250188|534.009615|-267|31563|-1|-1|7|8|-1|-1|-1|-1|-1.000000|373|398|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1431|1424|3016|2616|-1|-1|-1|-1||3|37
Eixo_1|0|39_escolaridade_catalogo_guia|271144|2687|2711|0.991147|100.91|100.016|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|40_forma_ingresso|1041761|19989|20013|0.998801|52.1167|52.0542|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|41_instituicao|359126|29264|29288|0.999181|12.2719|12.2619|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|42_mantenedora|2528725|50206|50230|0.999522|50.367|50.3429|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|43_municipio_da_ue|1007176|77522|71416|1.0855|12.9921|14.1029|string|source|Dict_Sharing|35|36|12.992131|12.028199|12.437650|17.529165|-3456|26297|-1|-1|382|557|-1|-1|-1|-1|-1.000000|9063|9079|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|57500|62748|-1|-1|-1|-1||42|43
Eixo_1|0|44_municipio_do_local_da_oferta|1007927|83797|62760|1.3352|12.0282|16.06|string|target|Dict_Sharing|35|36|12.992131|12.028199|12.437650|17.529165|-3456|26297|-1|-1|382|557|-1|-1|-1|-1|-1.000000|9063|9079|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|57500|62748|-1|-1|-1|-1||42|43
Eixo_1|0|45_no_dependencia_admin|903582|11248|11272|0.997871|80.3327|80.1616|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|46_no_modalidade|393684|10359|2264|4.57553|38.0041|173.889|string|target|Dict_Sharing|40|38|38.419440|38.419440|38.419440|157.473600|0|7747|-1|-1|2|2|-1|-1|-1|-1|-1.000000|28|49|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1424|1424|2500|2252|-1|-1|-1|-1||47|45
Eixo_1|0|47_no_parceiro_demandante|425321|2555|2579|0.990694|166.466|164.917|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|48_no_programa|393684|10359|2314|4.47666|38.0041|170.131|string|source|Dict_Sharing|40|38|38.419440|38.419440|38.419440|157.473600|0|7747|-1|-1|2|2|-1|-1|-1|-1|-1.000000|28|49|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1424|1424|2500|2252|-1|-1|-1|-1||47|45
Eixo_1|0|49_no_sistema_ensino|984752|9291|9315|0.997424|105.99|105.717|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|50_no_subdependencia_admin|321218|10183|98829|0.103037|31.5445|3.25024|string|source|Dict_Sharing|42|2|45.171987|1.743216|4.901323|3.323780|-58426|90829|-1|-1|4|5124|-1|-1|-1|-1|-1.000000|58467|91372|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|53722|60412|100176|73801|-1|-1|-1|-1||49|2
Eixo_1|0|51_nome aluno|1846172|849271|849295|0.999972|2.17383|2.17377|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|52_nome da sit matricula (situacao detalhada)|1017890|34530|34554|0.999305|29.4784|29.4579|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|53_nome_curso_catalogo_guia|2095978|61969|61993|0.999613|33.823|33.8099|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|54_nome_da_ue|3792626|109965|109989|0.999782|34.4894|34.4819|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|55_nome_da_uer|410784|17947|17971|0.998665|22.8887|22.8582|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|56_nome_do_curso|2133791|85012|85036|0.999718|25.0999|25.0928|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|57_nu_telefone|808228|424069|424093|0.999943|1.90589|1.90578|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|58_nu_telefone_celular|390924|11436|2512|4.55255|34.1836|155.623|string|target|Dict_Sharing|52|50|65536.666667|34.543077|131.379886|110.057432|-2986|7764|-1|-1|1|65|-1|-1|-1|-1|-1.000000|906|931|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|1428|3552|2500|-1|-1|-1|-1||59|57
Eixo_1|0|59_oferta_cadastro_online|396620|2401|2425|0.990103|165.19|163.555|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|60_pcd|393220|6|3016|0.00198939|65536.7|130.378|string|source|Dict_Sharing|52|50|65536.666667|34.543077|131.379886|110.057432|-2986|7764|-1|-1|1|65|-1|-1|-1|-1|-1.000000|906|931|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|1428|3552|2500|-1|-1|-1|-1||59|57
Eixo_1|0|61_populacao_campo|389820|10201|2172|4.69659|38.2139|179.475|string|target|Dict_Sharing|17|53|38.546425|38.546425|38.546425|170.078534|0|7821|-1|-1|1|1|-1|-1|-1|-1|-1.000000|10|31|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1700|1700|2292|2160|-1|-1|-1|-1||19|60
Eixo_1|0|62_povo_indigena|389820|10201|2354|4.33347|38.2139|165.599|string|source|Dict_Sharing|54|62|38.546425|9.336563|37.997856|15.485289|-146|14549|-1|-1|1|26|-1|-1|-1|-1|-1.000000|156|181|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1700|1700|22092|36560|-1|-1|-1|-1||61|71
Eixo_1|0|63_seguro_desenprego|389826|10232|2227|4.59452|38.0987|175.045|string|source|Dict_Sharing|55|20|38.459550|38.204759|38.459550|155.066375|0|7696|-1|-1|2|2|-1|-1|-1|-1|-1.000000|17|38|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1698|1591|2516|2400|-1|-1|-1|-1||62|27
Eixo_1|0|64_sexo do aluno|326260|18322|18346|0.998692|17.807|17.7837|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|65_situacao_da_turma|797043|18084|18108|0.998675|44.0745|44.0161|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|68_st_financiavel|455356|10115|10139|0.997633|45.0179|44.9113|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|69_subtipo_curso|1546074|18231|18255|0.998685|84.8047|84.6932|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|70_tipo_da_oferta|411464|2671|2695|0.991095|154.049|152.677|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|71_tipo_do_local_da_oferta|393745|2364|2388|0.98995|166.559|164.885|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|72_total_conf_freq_aluno|342101|36729|36572|1.00429|9.31419|9.35418|string|target|Dict_Sharing|54|62|38.546425|9.336563|37.997856|15.485289|-146|14549|-1|-1|1|26|-1|-1|-1|-1|-1.000000|156|181|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1700|1700|22092|36560|-1|-1|-1|-1||61|71
Eixo_1|0|73_total_freq_aluno|262144|36144|36168|0.999336|7.25277|7.24795|integer|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|74_transferencia_renda|394980|2201|2682|0.820656|179.455|147.271|string|source|Dict_Sharing|64|68|179.454793|37.022519|148.544566|133.347797|-458|7795|-1|-1|3|12|-1|-1|-1|-1|-1.000000|512|537|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|1424|2996|2444|-1|-1|-1|-1||73|77
Eixo_1|0|75_turno|609829|16567|16591|0.998553|36.8099|36.7566|string|None|None||||||||||||||||||||||||||||||||||||
Eixo_1|0|76_uf_da_ue|393220|41565|30515|1.36212|9.46036|12.8861|string|source|Dict_Sharing|66|67|9.460363|9.460363|9.460363|15.154154|0|15617|-1|-1|27|27|-1|-1|-1|-1|-1.000000|166|182|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|25948|30320|-1|-1|-1|-1||75|76
Eixo_1|0|77_uf_do_local_da_oferta|393220|41565|30332|1.37033|9.46036|12.9639|string|target|Dict_Sharing|66|67|9.460363|9.460363|9.460363|15.154154|0|15617|-1|-1|27|27|-1|-1|-1|-1|-1.000000|166|182|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|25948|30320|-1|-1|-1|-1||75|76
